iteration,requests_count,nodes_count,time_limit,dfs_backtrack,dfs_normal,ratio
9465,4,13,22,4,4,1.0
9466,8,3,14,8,8,1.0
9467,9,5,20,9,9,1.0
9468,14,6,21,14,14,1.0
9469,25,2,22,20,18,1.1111111111111112
9470,1,6,13,1,1,1.0
9471,5,11,23,5,5,1.0
9472,20,4,10,10,10,1.0
9473,3,8,13,3,3,1.0
9474,10,8,16,10,10,1.0
9475,2,8,20,2,2,1.0
9476,6,6,22,6,6,1.0
9477,9,15,23,9,9,1.0
9478,15,14,16,12,10,1.2
9479,17,6,10,10,10,1.0
9480,4,13,14,4,4,1.0
9481,3,7,15,3,3,1.0
9482,6,11,17,6,6,1.0
9483,4,14,26,4,4,1.0
9484,22,11,19,15,14,1.0714285714285714
9485,24,10,19,15,14,1.0714285714285714
9486,16,10,23,16,16,1.0
9487,14,6,18,14,13,1.0769230769230769
9488,20,3,21,18,18,1.0
9489,24,10,18,16,15,1.0666666666666667
9490,17,3,24,17,17,1.0
9491,25,15,13,13,12,1.0833333333333333
9492,1,12,22,1,1,1.0
9493,6,8,12,6,6,1.0
9494,10,4,17,10,10,1.0
9495,22,6,16,15,15,1.0
9496,3,14,26,3,3,1.0
9497,11,11,18,11,11,1.0
9498,7,12,13,7,7,1.0
9499,11,12,23,11,11,1.0
9500,22,6,17,16,15,1.0666666666666667
9501,17,12,23,16,16,1.0
9502,11,6,22,11,11,1.0
9503,2,12,12,2,2,1.0
9504,22,15,17,14,14,1.0
9505,25,10,11,11,11,1.0
9506,13,2,20,13,13,1.0
9507,11,14,16,11,10,1.1
9508,10,10,17,10,10,1.0
9509,24,10,19,19,18,1.0555555555555556
9510,18,15,11,9,9,1.0
9511,22,13,20,17,17,1.0
9512,18,3,17,15,14,1.0714285714285714
9513,21,7,13,13,13,1.0
9514,2,15,16,2,2,1.0
9515,20,9,23,18,16,1.125
9516,11,3,26,11,11,1.0
9517,24,14,23,20,19,1.0526315789473684
9518,11,12,22,11,11,1.0
9519,21,8,22,19,19,1.0
9520,19,13,10,9,8,1.125
9521,21,12,22,17,16,1.0625
9522,24,7,17,14,13,1.0769230769230769
9523,21,11,26,20,18,1.1111111111111112
9524,18,5,23,17,16,1.0625
9525,20,2,15,15,14,1.0714285714285714
9526,9,12,22,9,9,1.0
9527,18,7,15,15,13,1.1538461538461537
9528,20,9,12,12,11,1.0909090909090908
9529,21,5,25,19,18,1.0555555555555556
9530,15,12,15,12,11,1.0909090909090908
9531,7,15,11,7,7,1.0
9532,25,12,12,12,12,1.0
9533,6,11,25,6,6,1.0
9534,12,11,15,10,10,1.0
9535,10,2,11,10,10,1.0
9536,25,9,12,12,11,1.0909090909090908
9537,19,13,12,11,10,1.1
9538,26,13,20,17,15,1.1333333333333333
9539,20,11,12,12,11,1.0909090909090908
9540,1,5,20,1,1,1.0
9541,22,12,21,17,16,1.0625
9542,14,4,20,14,14,1.0
9543,3,12,23,3,3,1.0
9544,22,10,10,10,10,1.0
9545,4,9,17,4,4,1.0
9546,19,15,12,9,8,1.125
9547,10,8,10,6,6,1.0
9548,2,10,17,2,2,1.0
9549,25,5,17,17,17,1.0
9550,19,10,12,11,10,1.1
9551,4,2,11,4,4,1.0
9552,12,8,14,11,11,1.0
9553,4,2,15,4,4,1.0
9554,17,5,25,17,17,1.0
9555,7,10,18,7,7,1.0
9556,26,8,20,17,16,1.0625
9557,20,15,26,18,16,1.125
9558,24,14,15,15,13,1.1538461538461537
9559,19,7,25,19,19,1.0
9560,6,5,22,6,6,1.0
9561,17,11,25,17,17,1.0
9562,16,13,10,8,7,1.1428571428571428
9563,21,8,19,16,14,1.1428571428571428
9564,2,4,18,2,2,1.0
9565,14,4,18,14,14,1.0
9566,8,14,12,8,7,1.1428571428571428
9567,14,2,15,13,13,1.0
9568,20,3,20,17,16,1.0625
9569,15,4,18,14,14,1.0
9570,15,8,18,14,14,1.0
9571,17,6,20,15,13,1.1538461538461537
9572,6,3,26,6,6,1.0
9573,6,7,13,6,6,1.0
9574,23,14,25,19,18,1.0555555555555556
9575,1,10,19,1,1,1.0
9576,19,8,11,11,11,1.0
9577,23,10,24,20,19,1.0526315789473684
9578,16,5,12,12,11,1.0909090909090908
9579,20,12,13,12,11,1.0909090909090908
9580,25,11,13,11,10,1.1
9581,6,8,22,6,6,1.0
9582,15,14,19,14,12,1.1666666666666667
9583,4,12,15,4,4,1.0
9584,5,12,12,5,5,1.0
9585,7,10,23,7,7,1.0
9586,2,7,10,2,2,1.0
9587,18,4,21,18,18,1.0
9588,9,14,10,7,6,1.1666666666666667
9589,3,10,19,3,3,1.0
9590,18,10,20,14,14,1.0
9591,15,13,14,11,10,1.1
9592,9,10,16,9,9,1.0
9593,23,13,16,14,14,1.0
9594,18,9,14,13,12,1.0833333333333333
9595,15,6,16,13,13,1.0
9596,17,5,23,17,17,1.0
9597,23,13,16,15,14,1.0714285714285714
9598,5,2,25,5,5,1.0
9599,20,3,25,20,19,1.0526315789473684
9600,7,7,16,7,7,1.0
9601,8,7,26,8,8,1.0
9602,24,8,24,21,20,1.05
9603,24,12,10,10,10,1.0
9604,12,6,10,9,8,1.125
9605,1,4,15,1,1,1.0
9606,18,10,23,18,18,1.0
9607,22,4,25,19,19,1.0
9608,13,11,23,13,13,1.0
9609,23,14,15,14,11,1.2727272727272727
9610,23,5,16,14,13,1.0769230769230769
9611,18,9,20,15,14,1.0714285714285714
9612,6,5,24,6,6,1.0
9613,20,4,17,16,15,1.0666666666666667
9614,6,2,20,6,6,1.0
9615,17,10,26,17,17,1.0
9616,9,3,24,9,9,1.0
9617,12,3,13,11,11,1.0
9618,2,11,24,2,2,1.0
9619,11,5,21,11,11,1.0
9620,14,7,16,13,12,1.0833333333333333
9621,3,8,25,3,3,1.0
9622,5,4,11,5,5,1.0
9623,22,4,11,11,10,1.1
9624,18,8,25,18,18,1.0
9625,12,5,11,9,8,1.125
9626,21,15,12,12,11,1.0909090909090908
9627,8,7,25,8,8,1.0
9628,15,4,12,11,10,1.1
9629,8,15,18,8,8,1.0
9630,10,14,24,10,10,1.0
9631,15,4,12,11,9,1.2222222222222223
9632,21,14,22,18,16,1.125
9633,25,9,14,13,13,1.0
9634,19,10,24,16,15,1.0666666666666667
9635,14,8,11,9,8,1.125
9636,5,5,16,5,5,1.0
9637,8,6,16,8,8,1.0
9638,1,10,11,1,1,1.0
9639,25,6,25,23,22,1.0454545454545454
9640,18,9,24,18,18,1.0
9641,1,14,16,1,1,1.0
9642,7,14,23,7,7,1.0
9643,2,4,22,2,2,1.0
9644,17,15,11,9,9,1.0
9645,14,10,23,14,14,1.0
9646,18,9,15,13,13,1.0
9647,20,14,19,16,15,1.0666666666666667
9648,8,13,15,8,8,1.0
9649,26,15,23,19,18,1.0555555555555556
9650,20,8,16,15,14,1.0714285714285714
9651,7,11,24,7,7,1.0
9652,11,4,23,11,11,1.0
9653,12,7,15,11,9,1.2222222222222223
9654,19,12,12,12,12,1.0
9655,4,15,11,4,4,1.0
9656,26,4,23,20,19,1.0526315789473684
9657,14,10,13,11,10,1.1
9658,7,6,20,7,7,1.0
9659,13,6,14,12,11,1.0909090909090908
9660,19,2,22,17,17,1.0
9661,11,11,16,10,9,1.1111111111111112
9662,23,14,11,10,10,1.0
9663,11,2,22,11,11,1.0
9664,18,11,17,15,14,1.0714285714285714
9665,12,6,19,12,12,1.0
9666,21,3,26,19,18,1.0555555555555556
9667,3,6,23,3,3,1.0
9668,9,2,14,9,9,1.0
9669,2,9,16,2,2,1.0
9670,11,7,24,11,11,1.0
9671,8,2,13,8,8,1.0
9672,21,15,22,18,17,1.0588235294117647
9673,20,10,26,19,18,1.0555555555555556
9674,18,3,18,16,16,1.0
9675,16,2,26,16,16,1.0
9676,13,5,21,13,13,1.0
9677,10,14,12,8,7,1.1428571428571428
9678,25,10,26,20,20,1.0
9679,18,2,26,18,18,1.0
9680,24,10,10,10,10,1.0
9681,9,15,19,9,9,1.0
9682,22,13,12,10,9,1.1111111111111112
9683,18,10,26,18,16,1.125
9684,18,11,26,18,18,1.0
9685,1,3,12,1,1,1.0
9686,13,3,21,13,13,1.0
9687,5,7,10,5,5,1.0
9688,24,2,12,12,12,1.0
9689,26,2,13,13,12,1.0833333333333333
9690,4,8,14,4,4,1.0
9691,15,3,19,15,15,1.0
9692,6,15,16,6,6,1.0
9693,6,6,10,6,6,1.0
9694,21,6,18,17,15,1.1333333333333333
9695,8,10,23,8,8,1.0
9696,19,2,14,14,14,1.0
9697,13,11,10,8,7,1.1428571428571428
9698,25,13,24,18,18,1.0
9699,16,9,13,12,11,1.0909090909090908
9700,17,10,16,14,13,1.0769230769230769
9701,7,13,19,7,7,1.0
9702,9,14,14,9,9,1.0
9703,3,7,18,3,3,1.0
9704,24,12,11,11,10,1.1
9705,12,13,18,12,12,1.0
9706,22,9,26,22,22,1.0
9707,8,15,15,8,8,1.0
9708,13,12,13,11,11,1.0
9709,13,15,24,13,13,1.0
9710,17,3,14,12,11,1.0909090909090908
9711,3,9,25,3,3,1.0
9712,4,15,12,4,4,1.0
9713,11,2,23,11,11,1.0
9714,2,7,11,2,2,1.0
9715,21,12,21,18,15,1.2
9716,23,4,25,20,20,1.0
9717,5,2,12,5,5,1.0
9718,7,13,17,7,7,1.0
9719,1,5,10,1,1,1.0
9720,24,2,21,19,17,1.1176470588235294
9721,20,2,19,19,18,1.0555555555555556
9722,3,15,26,3,3,1.0
9723,25,11,16,16,15,1.0666666666666667
9724,14,13,13,10,10,1.0
9725,22,5,10,10,9,1.1111111111111112
9726,21,14,26,19,19,1.0
9727,24,2,26,21,19,1.105263157894737
9728,1,8,20,1,1,1.0
9729,2,11,10,2,2,1.0
9730,15,13,24,15,15,1.0
9731,8,8,14,8,8,1.0
9732,3,14,25,3,3,1.0
9733,21,10,13,12,11,1.0909090909090908
9734,16,10,18,14,12,1.1666666666666667
9735,20,12,16,15,14,1.0714285714285714
9736,7,7,24,7,7,1.0
9737,5,3,12,5,5,1.0
9738,2,10,21,2,2,1.0
9739,10,7,15,10,10,1.0
9740,16,14,16,12,11,1.0909090909090908
9741,18,5,23,18,18,1.0
9742,24,5,12,12,11,1.0909090909090908
9743,21,9,18,15,14,1.0714285714285714
9744,25,13,15,15,15,1.0
9745,7,7,10,7,7,1.0
9746,23,11,15,15,13,1.1538461538461537
9747,1,4,21,1,1,1.0
9748,6,14,22,6,6,1.0
9749,23,6,10,10,10,1.0
9750,14,10,21,14,14,1.0
9751,23,4,18,17,16,1.0625
9752,18,15,12,10,9,1.1111111111111112
9753,24,3,17,17,17,1.0
9754,10,15,11,8,8,1.0
9755,23,5,17,16,16,1.0
9756,1,13,26,1,1,1.0
9757,7,14,20,7,7,1.0
9758,20,2,12,12,12,1.0
9759,8,7,14,8,8,1.0
9760,7,13,21,7,7,1.0
9761,22,7,21,18,18,1.0
9762,15,4,23,15,15,1.0
9763,23,12,13,12,11,1.0909090909090908
9764,20,15,25,17,17,1.0
9765,6,2,26,6,6,1.0
9766,23,15,20,16,15,1.0666666666666667
9767,1,11,11,1,1,1.0
9768,5,7,11,5,5,1.0
9769,15,4,24,15,15,1.0
9770,8,5,26,8,8,1.0
9771,8,12,12,8,7,1.1428571428571428
9772,7,4,13,7,7,1.0
9773,19,4,23,18,17,1.0588235294117647
9774,4,3,22,4,4,1.0
9775,23,7,14,14,14,1.0
9776,4,15,12,4,4,1.0
9777,15,9,22,15,14,1.0714285714285714
9778,3,12,19,3,3,1.0
9779,7,9,16,7,7,1.0
9780,7,4,13,7,7,1.0
9781,23,15,23,18,16,1.125
9782,24,12,22,20,19,1.0526315789473684
9783,10,7,23,10,10,1.0
9784,5,15,18,5,5,1.0
9785,24,14,24,19,15,1.2666666666666666
9786,24,13,11,11,10,1.1
9787,13,6,22,13,13,1.0
9788,2,9,24,2,2,1.0
9789,6,6,12,6,6,1.0
9790,10,15,16,10,9,1.1111111111111112
9791,22,5,25,21,21,1.0
9792,19,14,15,12,11,1.0909090909090908
9793,24,14,10,10,9,1.1111111111111112
9794,21,3,21,17,17,1.0
9795,25,2,17,16,15,1.0666666666666667
9796,25,14,26,20,17,1.1764705882352942
9797,24,7,20,18,16,1.125
9798,17,6,23,17,17,1.0
9799,6,11,11,6,6,1.0
9800,12,15,14,9,9,1.0
9801,3,14,11,3,3,1.0
9802,4,3,25,4,4,1.0
9803,10,14,15,10,10,1.0
9804,22,4,16,16,15,1.0666666666666667
9805,16,9,24,16,16,1.0
9806,15,8,26,15,15,1.0
9807,12,15,16,12,11,1.0909090909090908
9808,3,13,20,3,3,1.0
9809,9,12,11,8,7,1.1428571428571428
9810,1,5,24,1,1,1.0
9811,12,13,22,12,12,1.0
9812,19,5,23,19,19,1.0
9813,8,10,21,8,8,1.0
9814,14,4,13,13,13,1.0
9815,26,11,13,13,12,1.0833333333333333
9816,16,14,23,15,13,1.1538461538461537
9817,21,12,10,9,9,1.0
9818,13,2,23,13,13,1.0
9819,17,7,19,14,12,1.1666666666666667
9820,8,5,26,8,8,1.0
9821,20,9,15,13,12,1.0833333333333333
9822,18,2,23,18,18,1.0
9823,19,13,25,18,17,1.0588235294117647
9824,15,4,21,15,13,1.1538461538461537
9825,9,14,14,9,9,1.0
9826,13,9,16,12,11,1.0909090909090908
9827,10,9,12,8,7,1.1428571428571428
9828,9,7,14,9,9,1.0
9829,22,13,10,10,9,1.1111111111111112
9830,25,3,25,20,19,1.0526315789473684
9831,10,5,15,10,10,1.0
9832,20,13,12,10,10,1.0
9833,15,13,22,15,14,1.0714285714285714
9834,10,9,10,8,7,1.1428571428571428
9835,23,15,10,9,8,1.125
9836,9,10,22,9,9,1.0
9837,23,8,12,12,12,1.0
9838,21,13,21,18,16,1.125
9839,15,2,11,10,10,1.0
9840,13,3,19,13,12,1.0833333333333333
9841,19,3,18,14,14,1.0
9842,20,2,24,19,18,1.0555555555555556
9843,19,9,18,16,15,1.0666666666666667
9844,23,6,19,18,17,1.0588235294117647
9845,26,7,24,22,21,1.0476190476190477
9846,21,15,25,16,14,1.1428571428571428
9847,23,4,15,15,14,1.0714285714285714
9848,18,6,13,11,10,1.1
9849,11,3,13,10,9,1.1111111111111112
9850,26,8,15,15,14,1.0714285714285714
9851,19,3,12,12,12,1.0
9852,10,2,12,9,9,1.0
9853,8,6,25,8,8,1.0
9854,2,5,20,2,2,1.0
9855,18,14,18,14,13,1.0769230769230769
9856,24,6,17,16,14,1.1428571428571428
9857,13,13,20,13,12,1.0833333333333333
9858,6,5,11,6,6,1.0
9859,14,14,12,10,9,1.1111111111111112
9860,1,9,11,1,1,1.0
9861,9,13,23,9,9,1.0
9862,15,14,20,14,12,1.1666666666666667
9863,19,9,17,15,14,1.0714285714285714
9864,22,7,24,20,20,1.0
9865,26,5,23,20,19,1.0526315789473684
9866,22,14,11,11,10,1.1
9867,15,7,24,15,15,1.0
9868,8,7,22,8,8,1.0
9869,13,2,11,10,10,1.0
9870,18,6,25,18,18,1.0
9871,5,9,17,5,5,1.0
9872,6,5,25,6,6,1.0
9873,17,5,21,17,17,1.0
9874,11,13,24,11,11,1.0
9875,15,5,21,15,14,1.0714285714285714
9876,15,7,17,14,13,1.0769230769230769
9877,24,9,13,11,10,1.1
9878,25,2,18,18,18,1.0
9879,20,5,14,14,13,1.0769230769230769
9880,24,2,24,19,18,1.0555555555555556
9881,24,2,23,21,20,1.05
9882,6,10,20,6,6,1.0
9883,11,9,26,11,11,1.0
9884,9,7,20,9,9,1.0
9885,12,13,18,12,12,1.0
9886,12,12,19,12,11,1.0909090909090908
9887,13,14,18,13,12,1.0833333333333333
9888,6,12,18,6,6,1.0
9889,24,11,26,22,21,1.0476190476190477
9890,16,10,17,14,14,1.0
9891,8,6,13,8,7,1.1428571428571428
9892,2,13,22,2,2,1.0
9893,9,2,13,9,9,1.0
9894,26,12,12,12,11,1.0909090909090908
9895,17,11,19,14,12,1.1666666666666667
9896,15,9,26,15,15,1.0
9897,23,14,23,20,19,1.0526315789473684
9898,7,7,15,7,7,1.0
9899,15,9,21,15,14,1.0714285714285714
9900,1,8,19,1,1,1.0
9901,5,2,20,5,5,1.0
9902,23,11,11,11,11,1.0
9903,18,6,20,16,15,1.0666666666666667
9904,2,2,24,2,2,1.0
9905,18,7,15,14,13,1.0769230769230769
9906,5,15,20,5,5,1.0
9907,20,4,11,11,11,1.0
9908,23,5,20,18,17,1.0588235294117647
9909,15,3,14,11,11,1.0
9910,24,14,10,10,10,1.0
9911,24,4,20,16,15,1.0666666666666667
9912,15,13,22,15,14,1.0714285714285714
9913,14,3,26,14,14,1.0
9914,13,10,18,13,12,1.0833333333333333
9915,13,5,26,13,13,1.0
9916,9,6,12,9,8,1.125
9917,5,2,24,5,5,1.0
9918,22,2,20,18,18,1.0
9919,26,7,21,21,19,1.105263157894737
9920,8,8,12,8,7,1.1428571428571428
9921,24,14,18,15,14,1.0714285714285714
9922,15,7,16,13,12,1.0833333333333333
9923,9,8,23,9,9,1.0
9924,18,11,14,12,11,1.0909090909090908
9925,7,9,23,7,7,1.0
9926,10,4,26,10,10,1.0
9927,17,13,16,14,13,1.0769230769230769
9928,24,8,15,13,12,1.0833333333333333
9929,21,11,14,14,12,1.1666666666666667
9930,23,11,10,10,10,1.0
9931,8,7,21,8,8,1.0
9932,13,6,25,13,13,1.0
9933,24,12,21,18,17,1.0588235294117647
9934,24,6,21,20,17,1.1764705882352942
9935,6,14,21,6,6,1.0
9936,25,5,25,21,20,1.05
9937,10,13,22,10,10,1.0
9938,17,15,20,13,13,1.0
9939,26,8,17,17,17,1.0
9940,16,6,25,16,16,1.0
9941,9,7,23,9,9,1.0
9942,9,9,14,9,8,1.125
9943,10,13,17,10,10,1.0
9944,1,7,11,1,1,1.0
9945,16,6,14,10,10,1.0
9946,17,12,16,12,12,1.0
9947,3,15,16,3,3,1.0
9948,1,7,17,1,1,1.0
9949,7,15,23,7,7,1.0
9950,10,13,21,10,10,1.0
9951,13,8,10,10,10,1.0
9952,15,15,17,12,11,1.0909090909090908
9953,9,2,12,9,9,1.0
9954,20,4,15,13,12,1.0833333333333333
9955,22,14,13,12,11,1.0909090909090908
9956,6,11,22,6,6,1.0
9957,1,6,14,1,1,1.0
9958,20,7,20,18,16,1.125
9959,1,7,12,1,1,1.0
9960,19,4,15,15,14,1.0714285714285714
9961,3,2,25,3,3,1.0
9962,17,9,15,12,12,1.0
9963,20,14,26,19,19,1.0
9964,13,12,21,13,12,1.0833333333333333
9965,22,10,11,11,10,1.1
9966,12,8,22,12,12,1.0
9967,26,13,21,17,15,1.1333333333333333
9968,26,5,16,15,14,1.0714285714285714
9969,14,13,25,14,14,1.0
9970,8,8,24,8,8,1.0
9971,10,15,22,10,10,1.0
9972,5,7,24,5,5,1.0
9973,4,13,18,4,4,1.0
9974,5,6,22,5,5,1.0
9975,16,3,19,15,15,1.0
9976,9,8,24,9,9,1.0
9977,5,6,10,5,5,1.0
9978,26,7,12,12,12,1.0
9979,25,3,18,18,18,1.0
9980,15,8,19,14,13,1.0769230769230769
9981,10,9,10,8,7,1.1428571428571428
9982,24,6,15,14,14,1.0
9983,14,10,16,10,9,1.1111111111111112
9984,17,5,21,17,17,1.0
9985,11,13,19,11,11,1.0
9986,11,10,26,11,11,1.0
9987,16,12,24,14,14,1.0
9988,2,13,21,2,2,1.0
9989,19,3,18,17,15,1.1333333333333333
9990,5,4,11,5,5,1.0
9991,6,14,22,6,6,1.0
9992,11,15,20,11,11,1.0
9993,1,2,13,1,1,1.0
9994,14,5,19,13,13,1.0
9995,5,11,19,5,5,1.0
9996,3,8,11,3,3,1.0
9997,17,10,25,17,17,1.0
9998,15,6,25,15,15,1.0
9999,19,2,15,15,14,1.0714285714285714
10000,17,2,11,11,10,1.1
10001,13,5,13,11,10,1.1
10002,23,10,23,20,19,1.0526315789473684
10003,12,5,12,10,8,1.25
10004,8,13,14,8,8,1.0
10005,3,11,20,3,3,1.0
10006,17,8,11,11,10,1.1
10007,17,12,10,10,8,1.25
10008,10,11,21,10,10,1.0
10009,7,2,15,7,7,1.0
10010,2,15,23,2,2,1.0
10011,7,13,25,7,7,1.0
10012,2,9,17,2,2,1.0
10013,26,5,19,18,17,1.0588235294117647
10014,2,15,25,2,2,1.0
10015,20,6,13,13,12,1.0833333333333333
10016,8,4,15,8,8,1.0
10017,11,4,16,11,10,1.1
10018,3,2,25,3,3,1.0
10019,2,15,21,2,2,1.0
10020,18,9,19,16,15,1.0666666666666667
10021,15,3,26,15,15,1.0
10022,9,11,16,9,9,1.0
10023,15,6,14,12,11,1.0909090909090908
10024,26,11,18,17,16,1.0625
10025,1,9,25,1,1,1.0
10026,22,10,20,17,16,1.0625
10027,21,3,24,20,19,1.0526315789473684
10028,5,9,24,5,5,1.0
10029,17,4,18,15,15,1.0
10030,4,5,15,4,4,1.0
10031,26,8,16,16,15,1.0666666666666667
10032,20,14,20,16,16,1.0
10033,19,15,16,14,13,1.0769230769230769
10034,23,8,26,21,20,1.05
10035,11,3,24,11,11,1.0
10036,2,12,20,2,2,1.0
10037,7,7,17,7,7,1.0
10038,17,7,19,15,14,1.0714285714285714
10039,17,13,12,11,10,1.1
10040,1,7,25,1,1,1.0
10041,26,15,12,12,11,1.0909090909090908
10042,10,11,19,10,10,1.0
10043,9,4,13,9,9,1.0
10044,23,15,14,13,11,1.1818181818181819
10045,6,8,15,6,6,1.0
10046,24,12,24,19,17,1.1176470588235294
10047,16,6,25,16,16,1.0
10048,23,12,11,10,9,1.1111111111111112
10049,5,12,25,5,5,1.0
10050,8,10,22,8,8,1.0
10051,10,10,11,8,8,1.0
10052,21,8,20,17,16,1.0625
10053,9,6,23,9,9,1.0
10054,20,3,21,18,17,1.0588235294117647
10055,7,11,15,7,7,1.0
10056,17,11,18,13,11,1.1818181818181819
10057,12,4,23,12,12,1.0
10058,11,6,15,11,11,1.0
10059,19,10,26,19,19,1.0
10060,5,2,15,5,5,1.0
10061,6,6,12,6,6,1.0
10062,26,6,14,14,14,1.0
10063,22,14,16,13,12,1.0833333333333333
10064,18,10,22,16,16,1.0
10065,25,12,22,19,18,1.0555555555555556
10066,11,4,25,11,11,1.0
10067,16,9,13,12,11,1.0909090909090908
10068,16,14,25,16,16,1.0
10069,13,13,12,11,10,1.1
10070,22,6,26,19,18,1.0555555555555556
10071,23,6,14,14,13,1.0769230769230769
10072,5,4,18,5,5,1.0
10073,15,6,26,15,15,1.0
10074,9,10,24,9,9,1.0
10075,23,15,20,18,15,1.2
10076,26,7,10,10,10,1.0
10077,10,14,11,7,7,1.0
10078,5,9,14,5,5,1.0
10079,16,8,14,11,10,1.1
10080,13,5,10,9,9,1.0
10081,26,15,22,18,16,1.125
10082,25,13,10,10,9,1.1111111111111112
10083,24,11,15,14,13,1.0769230769230769
10084,8,7,11,8,8,1.0
10085,18,13,25,17,15,1.1333333333333333
10086,12,14,22,12,12,1.0
10087,22,4,14,14,13,1.0769230769230769
10088,20,2,21,18,17,1.0588235294117647
10089,9,6,13,9,9,1.0
10090,26,4,15,15,15,1.0
10091,4,11,19,4,4,1.0
10092,17,13,12,11,10,1.1
10093,17,11,10,9,8,1.125
10094,17,12,18,12,12,1.0
10095,3,3,20,3,3,1.0
10096,3,7,19,3,3,1.0
10097,17,9,12,10,9,1.1111111111111112
10098,19,15,25,18,17,1.0588235294117647
10099,19,7,11,11,10,1.1
10100,10,8,13,10,9,1.1111111111111112
10101,8,3,24,8,8,1.0
10102,1,12,15,1,1,1.0
10103,15,15,24,15,15,1.0
10104,15,14,19,13,12,1.0833333333333333
10105,19,5,26,18,17,1.0588235294117647
10106,11,14,19,10,10,1.0
10107,11,6,26,11,11,1.0
10108,18,6,21,16,16,1.0
10109,14,3,16,13,13,1.0
10110,12,15,10,8,7,1.1428571428571428
10111,2,14,13,2,2,1.0
10112,23,9,22,21,20,1.05
10113,6,6,11,6,6,1.0
10114,12,6,16,12,12,1.0
10115,1,2,11,1,1,1.0
10116,11,13,20,11,11,1.0
10117,19,8,10,10,9,1.1111111111111112
10118,13,9,15,10,10,1.0
10119,3,13,22,3,3,1.0
10120,13,12,17,12,11,1.0909090909090908
10121,22,10,24,19,17,1.1176470588235294
10122,8,9,19,8,8,1.0
10123,8,2,23,8,8,1.0
10124,3,5,18,3,3,1.0
10125,12,15,11,9,9,1.0
10126,10,2,14,10,10,1.0
10127,8,5,21,8,8,1.0
10128,18,12,11,9,8,1.125
10129,1,5,26,1,1,1.0
10130,2,3,17,2,2,1.0
10131,4,7,12,4,4,1.0
10132,10,13,15,10,10,1.0
10133,20,2,23,19,17,1.1176470588235294
10134,9,4,13,9,8,1.125
10135,25,13,16,15,13,1.1538461538461537
10136,18,9,25,18,18,1.0
10137,24,10,11,11,11,1.0
10138,2,7,23,2,2,1.0
10139,3,15,16,3,3,1.0
10140,15,2,11,11,10,1.1
10141,18,14,19,16,14,1.1428571428571428
10142,20,2,17,16,14,1.1428571428571428
10143,5,4,25,5,5,1.0
10144,4,15,13,4,4,1.0
10145,12,10,19,12,12,1.0
10146,26,11,24,20,19,1.0526315789473684
10147,19,13,24,17,16,1.0625
10148,24,7,24,21,19,1.105263157894737
10149,14,5,10,9,9,1.0
10150,17,4,22,16,16,1.0
10151,21,14,10,10,9,1.1111111111111112
10152,24,12,17,16,15,1.0666666666666667
10153,21,4,18,16,15,1.0666666666666667
10154,20,2,25,20,19,1.0526315789473684
10155,4,4,19,4,4,1.0
10156,8,8,25,8,8,1.0
10157,25,6,14,14,13,1.0769230769230769
10158,12,4,12,10,9,1.1111111111111112
10159,17,6,25,17,17,1.0
10160,26,12,10,10,9,1.1111111111111112
10161,5,13,12,5,5,1.0
10162,8,15,11,7,6,1.1666666666666667
10163,25,13,10,10,10,1.0
10164,21,13,15,14,14,1.0
10165,18,4,23,18,18,1.0
10166,22,10,14,14,12,1.1666666666666667
10167,7,13,17,7,7,1.0
10168,23,7,10,10,10,1.0
10169,24,13,16,14,13,1.0769230769230769
10170,14,8,22,14,14,1.0
10171,1,7,26,1,1,1.0
10172,16,11,14,12,11,1.0909090909090908
10173,23,5,21,19,18,1.0555555555555556
10174,1,11,16,1,1,1.0
10175,11,10,25,11,11,1.0
10176,18,15,14,14,12,1.1666666666666667
10177,6,11,15,6,6,1.0
10178,13,2,18,13,13,1.0
10179,23,4,14,14,14,1.0
10180,14,5,11,11,10,1.1
10181,26,4,10,10,10,1.0
10182,17,6,23,16,15,1.0666666666666667
10183,24,13,18,15,14,1.0714285714285714
10184,3,13,24,3,3,1.0
10185,15,8,14,12,11,1.0909090909090908
10186,7,10,16,7,7,1.0
10187,15,2,21,15,14,1.0714285714285714
10188,25,2,11,11,11,1.0
10189,14,14,10,8,8,1.0
10190,6,9,26,6,6,1.0
10191,17,2,25,17,17,1.0
10192,21,5,22,16,16,1.0
10193,6,4,10,6,6,1.0
10194,20,6,24,20,19,1.0526315789473684
10195,18,9,12,12,12,1.0
10196,6,3,14,6,6,1.0
10197,19,8,20,16,16,1.0
10198,1,2,26,1,1,1.0
10199,26,2,25,21,20,1.05
10200,5,2,15,5,5,1.0
10201,19,11,18,15,15,1.0
10202,23,10,18,15,14,1.0714285714285714
10203,14,6,24,14,14,1.0
10204,21,5,20,16,14,1.1428571428571428
10205,24,3,24,21,20,1.05
10206,11,13,26,11,11,1.0
10207,25,7,22,21,20,1.05
10208,10,6,11,8,7,1.1428571428571428
10209,6,9,14,6,6,1.0
10210,9,8,16,9,9,1.0
10211,26,9,10,10,10,1.0
10212,14,2,17,13,13,1.0
10213,8,8,16,8,8,1.0
10214,10,3,10,9,9,1.0
10215,23,6,20,18,18,1.0
10216,15,7,25,15,15,1.0
10217,10,12,15,10,9,1.1111111111111112
10218,21,7,18,14,13,1.0769230769230769
10219,18,5,23,18,16,1.125
